arrival_time,src_ip,port,payload,latency_ms
2026-04-01 11:17:13.330,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.333,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.335,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.339,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.340,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.345,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.349,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.351,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.353,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.356,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.359,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.361,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.366,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.370,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.371,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.373,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.376,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.380,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.382,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.387,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.390,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.392,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.393,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.397,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.400,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.402,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.408,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.411,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.413,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.414,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.418,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.421,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.423,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.428,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.431,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.433,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.434,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.439,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.441,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.444,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.450,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.452,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.454,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.455,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.460,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.462,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.465,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.470,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.472,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.474,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.475,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.481,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.483,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.486,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.491,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.493,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.494,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.496,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.502,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.503,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.507,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.512,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.513,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.514,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.518,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.523,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.524,192.168.0.100,5006,"audio",-1
